2018-01-02 14:30:01,10.398,10.398,10.398,10.398,0.1494,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:02,10.407,10.407,10.407,10.407,0.001,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:03,10.403,10.408,10.403,10.408,0.007799999999999999,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:05,10.407,10.407,10.407,10.407,0.0002,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:06,10.408,10.408,10.402,10.402,0.022499999999999996,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:08,10.403,10.403,10.403,10.403,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:12,10.399,10.399,10.399,10.399,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:13,10.399,10.399,10.399,10.399,0.015,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:15,10.403,10.403,10.403,10.403,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:16,10.399,10.399,10.399,10.399,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:17,10.399,10.403,10.399,10.403,0.015,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:18,10.407,10.407,10.407,10.407,0.007899999999999999,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:19,10.403,10.403,10.403,10.403,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:20,10.398,10.398,10.387,10.387,0.032600000000000004,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:21,10.388,10.388,10.378,10.378,0.020499999999999997,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:22,10.377,10.377,10.368,10.368,0.0171,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:27,10.371,10.371,10.371,10.371,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:28,10.377,10.378,10.377,10.377,0.015799999999999998,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:29,10.37,10.37,10.37,10.37,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:31,10.38,10.38,10.38,10.38,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:33,10.382,10.382,10.382,10.382,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:34,10.378,10.378,10.378,10.378,0.024699999999999996,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
2018-01-02 14:30:35,10.379,10.379,10.379,10.379,0.0075,colour,candletype,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0
