Local time,Open,High,Low,Close,Volume
18.11.2019 14:33:24.000 GMT-0000,38.927,38.927,38.927,38.927,0.002
18.11.2019 14:33:24.100 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:24.400 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:26.550 GMT-0000,38.937,38.937,38.937,38.937,0.002
18.11.2019 14:33:26.950 GMT-0000,38.937,38.937,38.937,38.937,0.0008
18.11.2019 14:33:27.000 GMT-0000,38.927,38.927,38.927,38.927,0.002
18.11.2019 14:33:28.650 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:29.750 GMT-0000,38.948,38.948,38.948,38.948,0.0008
18.11.2019 14:33:29.900 GMT-0000,38.947,38.947,38.947,38.947,0.002
18.11.2019 14:33:30.100 GMT-0000,38.937,38.937,38.937,38.937,0.002
18.11.2019 14:33:30.850 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:31.600 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:32.250 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:32.950 GMT-0000,38.928,38.928,38.928,38.928,0.002
18.11.2019 14:33:33.350 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:34.150 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:34.350 GMT-0000,38.937,38.937,38.937,38.937,0.002
18.11.2019 14:33:34.500 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:34.550 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:34.750 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:34.850 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:35.350 GMT-0000,38.928,38.928,38.928,38.928,0.002
18.11.2019 14:33:35.450 GMT-0000,38.927,38.927,38.927,38.927,0.002
18.11.2019 14:33:35.800 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:37.200 GMT-0000,38.937,38.937,38.937,38.937,0.0008
18.11.2019 14:33:37.250 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:37.350 GMT-0000,38.937,38.937,38.937,38.937,0.002
18.11.2019 14:33:37.500 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:37.600 GMT-0000,38.928,38.928,38.928,38.928,0.002
18.11.2019 14:33:37.700 GMT-0000,38.937,38.937,38.937,38.937,0.0008
18.11.2019 14:33:37.750 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:37.850 GMT-0000,38.927,38.927,38.927,38.927,0.002
18.11.2019 14:33:38.100 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:38.850 GMT-0000,38.927,38.927,38.927,38.927,0.002
18.11.2019 14:33:38.950 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:40.050 GMT-0000,38.928,38.928,38.928,38.928,0.002
18.11.2019 14:33:40.150 GMT-0000,38.917,38.917,38.917,38.917,0.002
18.11.2019 14:33:40.200 GMT-0000,38.918,38.918,38.918,38.918,0.0008
18.11.2019 14:33:40.400 GMT-0000,38.917,38.917,38.917,38.917,0.002
18.11.2019 14:33:40.600 GMT-0000,38.917,38.917,38.917,38.917,0.0008
18.11.2019 14:33:40.800 GMT-0000,38.907,38.907,38.907,38.907,0.0008
18.11.2019 14:33:40.850 GMT-0000,38.898,38.898,38.898,38.898,0.002
18.11.2019 14:33:40.900 GMT-0000,38.908,38.908,38.908,38.908,0.0008
18.11.2019 14:33:41.650 GMT-0000,38.898,38.898,38.898,38.898,0.002
18.11.2019 14:33:41.750 GMT-0000,38.897,38.897,38.897,38.897,0.002
18.11.2019 14:33:42.600 GMT-0000,38.897,38.897,38.897,38.897,0.0008
18.11.2019 14:33:42.650 GMT-0000,38.887,38.887,38.887,38.887,0.002
18.11.2019 14:33:43.100 GMT-0000,38.898,38.898,38.898,38.898,0.0008
18.11.2019 14:33:43.150 GMT-0000,38.898,38.898,38.898,38.898,0.002
18.11.2019 14:33:43.200 GMT-0000,38.908,38.908,38.908,38.908,0.002
18.11.2019 14:33:43.250 GMT-0000,38.908,38.908,38.908,38.908,0.002
18.11.2019 14:33:43.500 GMT-0000,38.918,38.918,38.918,38.918,0.0008
18.11.2019 14:33:43.700 GMT-0000,38.917,38.917,38.917,38.917,0.0008
18.11.2019 14:33:43.800 GMT-0000,38.908,38.908,38.908,38.908,0.0008
18.11.2019 14:33:44.200 GMT-0000,38.908,38.908,38.908,38.908,0.0008
18.11.2019 14:33:44.250 GMT-0000,38.917,38.917,38.917,38.917,0.002
18.11.2019 14:33:44.350 GMT-0000,38.918,38.918,38.918,38.918,0.0008
18.11.2019 14:33:44.700 GMT-0000,38.917,38.917,38.917,38.917,0.002
18.11.2019 14:33:44.800 GMT-0000,38.918,38.918,38.918,38.918,0.002
18.11.2019 14:33:45.050 GMT-0000,38.917,38.917,38.917,38.917,0.002
18.11.2019 14:33:45.150 GMT-0000,38.908,38.908,38.908,38.908,0.0008
18.11.2019 14:33:45.500 GMT-0000,38.927,38.927,38.927,38.927,0.0008
18.11.2019 14:33:45.550 GMT-0000,38.958,38.958,38.958,38.958,0.0008
18.11.2019 14:33:46.050 GMT-0000,38.957,38.957,38.957,38.957,0.002
18.11.2019 14:33:46.600 GMT-0000,38.947,38.947,38.947,38.947,0.002
18.11.2019 14:33:46.700 GMT-0000,38.938,38.938,38.938,38.938,0.002
18.11.2019 14:33:47.250 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:47.300 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:47.500 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:47.550 GMT-0000,38.928,38.928,38.928,38.928,0.002
18.11.2019 14:33:47.850 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:48.100 GMT-0000,38.928,38.928,38.928,38.928,0.002
18.11.2019 14:33:48.250 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:48.450 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:48.500 GMT-0000,38.948,38.948,38.948,38.948,0.002
18.11.2019 14:33:48.650 GMT-0000,38.947,38.947,38.947,38.947,0.002
18.11.2019 14:33:48.700 GMT-0000,38.948,38.948,38.948,38.948,0.0008
18.11.2019 14:33:50.050 GMT-0000,38.947,38.947,38.947,38.947,0.002
18.11.2019 14:33:51.250 GMT-0000,38.947,38.947,38.947,38.947,0.0008
18.11.2019 14:33:51.300 GMT-0000,38.937,38.937,38.937,38.937,0.002
18.11.2019 14:33:51.600 GMT-0000,38.938,38.938,38.938,38.938,0.0008
18.11.2019 14:33:51.950 GMT-0000,38.937,38.937,38.937,38.937,0.002
18.11.2019 14:33:52.500 GMT-0000,38.928,38.928,38.928,38.928,0.002
18.11.2019 14:33:53.500 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:54.000 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:54.250 GMT-0000,38.927,38.927,38.927,38.927,0.002
18.11.2019 14:33:54.800 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:55.050 GMT-0000,38.927,38.927,38.927,38.927,0.0008
18.11.2019 14:33:55.100 GMT-0000,38.918,38.918,38.918,38.918,0.0008
18.11.2019 14:33:55.200 GMT-0000,38.928,38.928,38.928,38.928,0.0008
18.11.2019 14:33:55.300 GMT-0000,38.927,38.927,38.927,38.927,0.002
18.11.2019 14:33:55.950 GMT-0000,38.948,38.948,38.948,38.948,0.0008
18.11.2019 14:33:56.300 GMT-0000,38.948,38.948,38.948,38.948,0.0008
18.11.2019 14:33:57.550 GMT-0000,38.947,38.947,38.947,38.947,0.002
18.11.2019 14:33:58.600 GMT-0000,38.948,38.948,38.948,38.948,0.0008
18.11.2019 14:33:58.750 GMT-0000,38.957,38.957,38.957,38.957,0.0008
18.11.2019 14:33:58.800 GMT-0000,38.957,38.957,38.957,38.957,0.002
18.11.2019 14:33:59.050 GMT-0000,38.968,38.968,38.968,38.968,0.0008
18.11.2019 14:33:59.700 GMT-0000,38.967,38.967,38.967,38.967,0.002
18.11.2019 14:34:00.200 GMT-0000,38.968,38.968,38.968,38.968,0.0008
18.11.2019 14:34:00.700 GMT-0000,38.978,38.978,38.978,38.978,0.002
18.11.2019 14:34:00.800 GMT-0000,38.988,38.988,38.988,38.988,0.0008
18.11.2019 14:34:01.350 GMT-0000,38.987,38.987,38.987,38.987,0.002
18.11.2019 14:34:01.950 GMT-0000,38.988,38.988,38.988,38.988,0.0008
18.11.2019 14:34:02.500 GMT-0000,38.987,38.987,38.987,38.987,0.002
18.11.2019 14:34:02.700 GMT-0000,38.988,38.988,38.988,38.988,0.0008
18.11.2019 14:34:02.750 GMT-0000,38.988,38.988,38.988,38.988,0.002
18.11.2019 14:34:02.800 GMT-0000,38.988,38.988,38.988,38.988,0.0008
18.11.2019 14:34:04.050 GMT-0000,38.987,38.987,38.987,38.987,0.002
18.11.2019 14:34:04.450 GMT-0000,38.988,38.988,38.988,38.988,0.0008
18.11.2019 14:34:04.600 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:04.900 GMT-0000,39.007,39.007,39.007,39.007,0.0008
18.11.2019 14:34:04.950 GMT-0000,39.037,39.037,39.037,39.037,0.002
18.11.2019 14:34:05.300 GMT-0000,39.038,39.038,39.038,39.038,0.002
18.11.2019 14:34:05.400 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:05.600 GMT-0000,39.048,39.048,39.048,39.048,0.0008
18.11.2019 14:34:05.700 GMT-0000,39.047,39.047,39.047,39.047,0.002
18.11.2019 14:34:05.800 GMT-0000,39.048,39.048,39.048,39.048,0.0008
18.11.2019 14:34:06.600 GMT-0000,39.047,39.047,39.047,39.047,0.002
18.11.2019 14:34:07.250 GMT-0000,39.057,39.057,39.057,39.057,0.002
18.11.2019 14:34:07.300 GMT-0000,39.068,39.068,39.068,39.068,0.0008
18.11.2019 14:34:07.400 GMT-0000,39.058,39.058,39.058,39.058,0.0008
18.11.2019 14:34:07.450 GMT-0000,39.048,39.048,39.048,39.048,0.002
18.11.2019 14:34:08.100 GMT-0000,39.047,39.047,39.047,39.047,0.002
18.11.2019 14:34:08.300 GMT-0000,39.057,39.057,39.057,39.057,0.0008
18.11.2019 14:34:08.350 GMT-0000,39.057,39.057,39.057,39.057,0.002
18.11.2019 14:34:08.550 GMT-0000,39.068,39.068,39.068,39.068,0.002
18.11.2019 14:34:08.650 GMT-0000,39.067,39.067,39.067,39.067,0.002
18.11.2019 14:34:08.750 GMT-0000,39.048,39.048,39.048,39.048,0.0008
18.11.2019 14:34:08.900 GMT-0000,39.048,39.048,39.048,39.048,0.002
18.11.2019 14:34:08.950 GMT-0000,39.048,39.048,39.048,39.048,0.002
18.11.2019 14:34:09.000 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:09.300 GMT-0000,39.027,39.027,39.027,39.027,0.002
18.11.2019 14:34:09.700 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:09.800 GMT-0000,39.048,39.048,39.048,39.048,0.0008
18.11.2019 14:34:10.000 GMT-0000,39.058,39.058,39.058,39.058,0.0008
18.11.2019 14:34:10.150 GMT-0000,39.058,39.058,39.058,39.058,0.0008
18.11.2019 14:34:10.900 GMT-0000,39.058,39.058,39.058,39.058,0.0008
18.11.2019 14:34:10.950 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:11.100 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:11.350 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:11.400 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:12.750 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:12.800 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:12.850 GMT-0000,39.028,39.028,39.028,39.028,0.002
18.11.2019 14:34:13.100 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:13.750 GMT-0000,39.038,39.038,39.038,39.038,0.002
18.11.2019 14:34:14.450 GMT-0000,39.037,39.037,39.037,39.037,0.002
18.11.2019 14:34:14.500 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:14.950 GMT-0000,39.037,39.037,39.037,39.037,0.0008
18.11.2019 14:34:15.000 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:15.100 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:15.150 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:15.200 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:15.300 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:15.350 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:15.500 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:15.850 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:15.900 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:16.000 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:16.050 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:16.300 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:16.400 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:16.650 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:16.850 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:17.150 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:17.300 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:17.550 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:17.700 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:18.200 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:18.300 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:18.450 GMT-0000,39.007,39.007,39.007,39.007,0.0008
18.11.2019 14:34:18.500 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:18.650 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:19.400 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:20.350 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:20.700 GMT-0000,38.998,38.998,38.998,38.998,0.002
18.11.2019 14:34:20.800 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:21.250 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:21.700 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:21.800 GMT-0000,39.007,39.007,39.007,39.007,0.0008
18.11.2019 14:34:21.850 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:22.100 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:22.600 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:23.200 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:23.800 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:24.000 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:24.950 GMT-0000,39.007,39.007,39.007,39.007,0.0008
18.11.2019 14:34:25.050 GMT-0000,39.027,39.027,39.027,39.027,0.002
18.11.2019 14:34:25.350 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:25.900 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:26.950 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:27.050 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:27.100 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:27.250 GMT-0000,38.998,38.998,38.998,38.998,0.002
18.11.2019 14:34:27.350 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:27.800 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:28.200 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:28.350 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:28.400 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:28.800 GMT-0000,39.007,39.007,39.007,39.007,0.0008
18.11.2019 14:34:29.550 GMT-0000,38.998,38.998,38.998,38.998,0.002
18.11.2019 14:34:29.750 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:29.800 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:29.950 GMT-0000,39.017,39.017,39.017,39.017,0.0008
18.11.2019 14:34:30.000 GMT-0000,38.998,38.998,38.998,38.998,0.002
18.11.2019 14:34:30.050 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:30.150 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:30.200 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:30.300 GMT-0000,38.998,38.998,38.998,38.998,0.002
18.11.2019 14:34:30.550 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:30.950 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:31.350 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:32.600 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:32.850 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:33.450 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:33.600 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:33.650 GMT-0000,39.068,39.068,39.068,39.068,0.0008
18.11.2019 14:34:33.800 GMT-0000,39.058,39.058,39.058,39.058,0.0008
18.11.2019 14:34:34.000 GMT-0000,39.048,39.048,39.048,39.048,0.0008
18.11.2019 14:34:34.050 GMT-0000,39.037,39.037,39.037,39.037,0.002
18.11.2019 14:34:34.650 GMT-0000,39.037,39.037,39.037,39.037,0.0008
18.11.2019 14:34:34.800 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:35.050 GMT-0000,39.027,39.027,39.027,39.027,0.002
18.11.2019 14:34:35.650 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:35.700 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:35.750 GMT-0000,39.048,39.048,39.048,39.048,0.0008
18.11.2019 14:34:36.700 GMT-0000,39.038,39.038,39.038,39.038,0.002
18.11.2019 14:34:36.750 GMT-0000,39.048,39.048,39.048,39.048,0.0008
18.11.2019 14:34:36.850 GMT-0000,39.037,39.037,39.037,39.037,0.002
18.11.2019 14:34:37.700 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:37.750 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:37.850 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:37.900 GMT-0000,39.038,39.038,39.038,39.038,0.002
18.11.2019 14:34:37.950 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:38.100 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:38.250 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:38.350 GMT-0000,39.038,39.038,39.038,39.038,0.002
18.11.2019 14:34:38.400 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:38.600 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:38.700 GMT-0000,39.038,39.038,39.038,39.038,0.0008
18.11.2019 14:34:38.850 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:39.200 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:39.400 GMT-0000,39.027,39.027,39.027,39.027,0.0008
18.11.2019 14:34:39.450 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:39.600 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:39.900 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:40.050 GMT-0000,39.018,39.018,39.018,39.018,0.002
18.11.2019 14:34:40.200 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:40.300 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:40.600 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:40.900 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:41.050 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:41.150 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:41.800 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:41.850 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:42.100 GMT-0000,39.017,39.017,39.017,39.017,0.0008
18.11.2019 14:34:42.250 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:42.450 GMT-0000,39.027,39.027,39.027,39.027,0.002
18.11.2019 14:34:42.500 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:42.850 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:43.250 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:43.300 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:43.400 GMT-0000,39.017,39.017,39.017,39.017,0.0008
18.11.2019 14:34:43.450 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:43.750 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:43.900 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:44.050 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:44.150 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:44.200 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:44.550 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:44.700 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:45.000 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:45.100 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:45.200 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:45.950 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:46.050 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:46.500 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:46.600 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:46.700 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:46.800 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:46.950 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:47.050 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:47.100 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:47.350 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:47.700 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:48.750 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:49.000 GMT-0000,39.028,39.028,39.028,39.028,0.002
18.11.2019 14:34:50.050 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:50.650 GMT-0000,39.028,39.028,39.028,39.028,0.0008
18.11.2019 14:34:51.350 GMT-0000,39.027,39.027,39.027,39.027,0.002
18.11.2019 14:34:51.400 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:51.450 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:51.550 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:52.100 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:52.200 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:52.350 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:34:52.400 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:52.500 GMT-0000,39.017,39.017,39.017,39.017,0.002
18.11.2019 14:34:52.650 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:52.900 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:53.500 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:53.800 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:53.850 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:53.900 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:54.650 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:54.800 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:34:54.850 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:54.950 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:56.400 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:34:56.500 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:56.750 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:56.800 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:57.150 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:57.400 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:57.550 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:58.600 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:34:58.650 GMT-0000,39.008,39.008,39.008,39.008,0.002
18.11.2019 14:34:59.350 GMT-0000,39.007,39.007,39.007,39.007,0.002
18.11.2019 14:34:59.600 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:35:00.000 GMT-0000,39.018,39.018,39.018,39.018,0.0008
18.11.2019 14:35:00.100 GMT-0000,39.008,39.008,39.008,39.008,0.0008
18.11.2019 14:35:00.150 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:35:00.300 GMT-0000,38.998,38.998,38.998,38.998,0.002
18.11.2019 14:35:00.350 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:35:00.550 GMT-0000,38.998,38.998,38.998,38.998,0.0008
18.11.2019 14:35:00.750 GMT-0000,38.997,38.997,38.997,38.997,0.002
18.11.2019 14:35:01.100 GMT-0000,38.998,38.998,38.998,38.998,0.002
