Local time,Open,High,Low,Close,Volume
18.11.2019 15:15:17.230 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:15:17.380 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:15:18.900 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:21.070 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:21.580 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:21.870 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:22.390 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:22.520 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:22.640 GMT-0000,39.788,39.788,39.788,39.788,0.002
18.11.2019 15:15:22.780 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:23.540 GMT-0000,39.788,39.788,39.788,39.788,0.002
18.11.2019 15:15:24.860 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:25.070 GMT-0000,39.788,39.788,39.788,39.788,0.002
18.11.2019 15:15:25.190 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:25.740 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:27.170 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:27.430 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:28.170 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:29.830 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:33.080 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:34.010 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:34.290 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:35.080 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:35.550 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:35.720 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:37.400 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:37.780 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:37.910 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:38.600 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:39.010 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:39.200 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:39.330 GMT-0000,39.778,39.778,39.778,39.778,0.002
18.11.2019 15:15:41.150 GMT-0000,39.777,39.777,39.777,39.777,0.0008
18.11.2019 15:15:41.200 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:15:41.620 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:15:41.670 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:15:41.800 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:15:42.890 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:15:43.220 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:15:44.130 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:15:44.330 GMT-0000,39.778,39.778,39.778,39.778,0.002
18.11.2019 15:15:46.130 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:15:46.180 GMT-0000,39.778,39.778,39.778,39.778,0.002
18.11.2019 15:15:46.480 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:15:46.660 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:46.710 GMT-0000,39.788,39.788,39.788,39.788,0.002
18.11.2019 15:15:46.820 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:47.010 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:47.160 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:47.780 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:47.880 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:48.050 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:48.180 GMT-0000,39.788,39.788,39.788,39.788,0.002
18.11.2019 15:15:49.500 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:49.600 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:50.250 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:50.640 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:50.910 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:51.030 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:51.180 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:51.320 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:51.450 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:51.820 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:52.750 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:52.850 GMT-0000,39.798,39.798,39.798,39.798,0.0008
18.11.2019 15:15:53.370 GMT-0000,39.797,39.797,39.797,39.797,0.002
18.11.2019 15:15:53.800 GMT-0000,39.798,39.798,39.798,39.798,0.0008
18.11.2019 15:15:54.290 GMT-0000,39.797,39.797,39.797,39.797,0.002
18.11.2019 15:15:54.390 GMT-0000,39.798,39.798,39.798,39.798,0.0008
18.11.2019 15:15:55.030 GMT-0000,39.797,39.797,39.797,39.797,0.0008
18.11.2019 15:15:55.080 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:55.390 GMT-0000,39.787,39.787,39.787,39.787,0.002
18.11.2019 15:15:55.750 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:15:56.360 GMT-0000,39.797,39.797,39.797,39.797,0.0008
18.11.2019 15:15:56.410 GMT-0000,39.798,39.798,39.798,39.798,0.0008
18.11.2019 15:15:56.680 GMT-0000,39.797,39.797,39.797,39.797,0.002
18.11.2019 15:15:56.840 GMT-0000,39.798,39.798,39.798,39.798,0.0008
18.11.2019 15:15:56.890 GMT-0000,39.788,39.788,39.788,39.788,0.002
18.11.2019 15:15:59.250 GMT-0000,39.797,39.797,39.797,39.797,0.0008
18.11.2019 15:15:59.300 GMT-0000,39.798,39.798,39.798,39.798,0.002
18.11.2019 15:15:59.420 GMT-0000,39.797,39.797,39.797,39.797,0.002
18.11.2019 15:15:59.600 GMT-0000,39.798,39.798,39.798,39.798,0.002
18.11.2019 15:16:00.530 GMT-0000,39.797,39.797,39.797,39.797,0.002
18.11.2019 15:16:00.990 GMT-0000,39.798,39.798,39.798,39.798,0.0008
18.11.2019 15:16:01.780 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:16:02.120 GMT-0000,39.788,39.788,39.788,39.788,0.0008
18.11.2019 15:16:02.170 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:16:02.290 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:16:02.710 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:16:02.860 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:16:02.980 GMT-0000,39.778,39.778,39.778,39.778,0.002
18.11.2019 15:16:03.380 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:16:03.590 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:16:03.810 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:16:04.060 GMT-0000,39.777,39.777,39.777,39.777,0.0008
18.11.2019 15:16:04.110 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:04.160 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:04.840 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:05.000 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:16:05.650 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:05.780 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:06.720 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:06.830 GMT-0000,39.747,39.747,39.747,39.747,0.0008
18.11.2019 15:16:06.880 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:16:07.040 GMT-0000,39.737,39.737,39.737,39.737,0.002
18.11.2019 15:16:07.150 GMT-0000,39.738,39.738,39.738,39.738,0.002
18.11.2019 15:16:07.980 GMT-0000,39.737,39.737,39.737,39.737,0.002
18.11.2019 15:16:08.590 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:16:08.900 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:09.000 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:09.230 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:16:09.410 GMT-0000,39.737,39.737,39.737,39.737,0.002
18.11.2019 15:16:09.730 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:09.810 GMT-0000,39.737,39.737,39.737,39.737,0.0008
18.11.2019 15:16:09.910 GMT-0000,39.738,39.738,39.738,39.738,0.002
18.11.2019 15:16:09.960 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:10.860 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:16:11.120 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:16:11.810 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:16:11.950 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:16:12.610 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:12.660 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:16:12.790 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:16:12.930 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:16:13.120 GMT-0000,39.727,39.727,39.727,39.727,0.0008
18.11.2019 15:16:13.270 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:14.310 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:16:14.410 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:14.680 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:16:14.950 GMT-0000,39.727,39.727,39.727,39.727,0.0008
18.11.2019 15:16:15.130 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:16:15.340 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:16:15.490 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:16:15.880 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:16:15.980 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:16:16.170 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:16:16.640 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:16:16.870 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:16:17.020 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:17.120 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:16:17.240 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:16:18.160 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:16:18.430 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:18.610 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:16:18.710 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:16:18.810 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:19.140 GMT-0000,39.768,39.768,39.768,39.768,0.002
18.11.2019 15:16:19.270 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:19.430 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:19.580 GMT-0000,39.767,39.767,39.767,39.767,0.002
18.11.2019 15:16:19.930 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:19.980 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:21.240 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:21.460 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:21.640 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:21.770 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:22.200 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:22.470 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:22.580 GMT-0000,39.757,39.757,39.757,39.757,0.0008
18.11.2019 15:16:22.770 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:23.180 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:24.780 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:24.830 GMT-0000,39.777,39.777,39.777,39.777,0.002
18.11.2019 15:16:24.940 GMT-0000,39.778,39.778,39.778,39.778,0.0008
18.11.2019 15:16:24.990 GMT-0000,39.767,39.767,39.767,39.767,0.002
18.11.2019 15:16:25.090 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:26.110 GMT-0000,39.767,39.767,39.767,39.767,0.002
18.11.2019 15:16:26.430 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:28.580 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:28.730 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:29.130 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:29.270 GMT-0000,39.757,39.757,39.757,39.757,0.0008
18.11.2019 15:16:29.320 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:29.470 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:30.100 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:30.660 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:30.790 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:30.900 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:16:31.170 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:31.360 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:31.620 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:31.740 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:33.290 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:33.450 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:34.440 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:34.590 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:34.940 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:35.480 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:35.650 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:35.700 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:35.810 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:36.300 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:36.400 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:36.860 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:36.910 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:36.960 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:37.210 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:37.930 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:38.110 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:38.380 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:38.480 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:39.050 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:16:39.100 GMT-0000,39.768,39.768,39.768,39.768,0.002
18.11.2019 15:16:39.380 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:39.520 GMT-0000,39.758,39.758,39.758,39.758,0.002
18.11.2019 15:16:39.730 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:39.910 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:40.010 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:40.230 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:40.490 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:40.620 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:41.030 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:41.310 GMT-0000,39.747,39.747,39.747,39.747,0.0008
18.11.2019 15:16:41.360 GMT-0000,39.737,39.737,39.737,39.737,0.002
18.11.2019 15:16:41.600 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:16:41.790 GMT-0000,39.737,39.737,39.737,39.737,0.002
18.11.2019 15:16:41.920 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:16:42.190 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:16:42.240 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:16:42.480 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:42.530 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:16:42.680 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:16:42.730 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:16:43.160 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:43.720 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:44.090 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:44.570 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:44.680 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:44.830 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:44.980 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:45.300 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:45.480 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:45.640 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:45.800 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:46.080 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:46.310 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:16:46.360 GMT-0000,39.738,39.738,39.738,39.738,0.002
18.11.2019 15:16:46.410 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:16:46.640 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:46.810 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:47.900 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:48.030 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:49.320 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:49.470 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:49.700 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:49.810 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:50.130 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:50.560 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:51.440 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:51.800 GMT-0000,39.747,39.747,39.747,39.747,0.0008
18.11.2019 15:16:51.850 GMT-0000,39.738,39.738,39.738,39.738,0.002
18.11.2019 15:16:52.300 GMT-0000,39.737,39.737,39.737,39.737,0.002
18.11.2019 15:16:52.690 GMT-0000,39.738,39.738,39.738,39.738,0.002
18.11.2019 15:16:52.900 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:53.080 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:16:53.130 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:53.240 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:55.460 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:16:55.610 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:16:55.900 GMT-0000,39.757,39.757,39.757,39.757,0.0008
18.11.2019 15:16:55.950 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:56.170 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:56.450 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:56.620 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:56.720 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:16:58.200 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:58.390 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:16:58.730 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:16:59.120 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:17:00.300 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:00.460 GMT-0000,39.757,39.757,39.757,39.757,0.0008
18.11.2019 15:17:00.510 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:17:00.660 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:17:00.960 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:17:01.070 GMT-0000,39.768,39.768,39.768,39.768,0.0008
18.11.2019 15:17:01.170 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:17:01.280 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:17:02.430 GMT-0000,39.758,39.758,39.758,39.758,0.0008
18.11.2019 15:17:02.800 GMT-0000,39.757,39.757,39.757,39.757,0.002
18.11.2019 15:17:02.900 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:17:03.280 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:17:03.590 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:17:04.770 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:04.990 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:17:05.560 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:05.930 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:17:06.160 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:06.890 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:17:07.720 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:07.840 GMT-0000,39.748,39.748,39.748,39.748,0.002
18.11.2019 15:17:08.210 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:08.390 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:17:09.420 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:09.670 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:17:09.940 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:11.190 GMT-0000,39.748,39.748,39.748,39.748,0.0008
18.11.2019 15:17:11.910 GMT-0000,39.747,39.747,39.747,39.747,0.002
18.11.2019 15:17:11.960 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:17:12.380 GMT-0000,39.737,39.737,39.737,39.737,0.0008
18.11.2019 15:17:12.580 GMT-0000,39.737,39.737,39.737,39.737,0.0008
18.11.2019 15:17:12.630 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:17:12.890 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:17:13.500 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:17:13.600 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:17:13.810 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:17:14.050 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:17:14.390 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:17:14.810 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:17:14.860 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:17:15.030 GMT-0000,39.727,39.727,39.727,39.727,0.0008
18.11.2019 15:17:15.080 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:17:15.330 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:17:15.440 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:17:16.570 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:17:16.950 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:17:17.110 GMT-0000,39.708,39.708,39.708,39.708,0.002
18.11.2019 15:17:17.350 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:17:17.780 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:17:17.890 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:17:18.010 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:17:18.110 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:17:18.400 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:17:18.540 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:17:18.640 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:17:18.750 GMT-0000,39.708,39.708,39.708,39.708,0.002
18.11.2019 15:17:19.180 GMT-0000,39.708,39.708,39.708,39.708,0.002
18.11.2019 15:17:19.300 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:17:19.950 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:17:20.120 GMT-0000,39.728,39.728,39.728,39.728,0.0008
