Local time,Open,High,Low,Close,Volume
03.01.2018 15:52:17.000 GMT-0000,11.608,11.608,11.608,11.608,0.0133
03.01.2018 15:52:18.000 GMT-0000,11.607,11.617,11.607,11.617,0.05310000000000001
03.01.2018 15:52:19.000 GMT-0000,11.619,11.619,11.619,11.619,0.0075
03.01.2018 15:52:20.000 GMT-0000,11.618,11.618,11.618,11.618,0.0189
03.01.2018 15:52:21.000 GMT-0000,11.620,11.620,11.620,11.620,0.0075
03.01.2018 15:52:24.000 GMT-0000,11.621,11.621,11.621,11.621,0.0075
03.01.2018 15:52:25.000 GMT-0000,11.619,11.619,11.619,11.619,0.022499999999999996
03.01.2018 15:52:26.000 GMT-0000,11.617,11.617,11.617,11.617,0.0458
03.01.2018 15:52:27.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:52:29.000 GMT-0000,11.627,11.628,11.627,11.628,0.031200000000000002
03.01.2018 15:52:30.000 GMT-0000,11.630,11.630,11.630,11.630,0.0075
03.01.2018 15:52:34.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:52:37.000 GMT-0000,11.628,11.628,11.628,11.628,0.0277
03.01.2018 15:52:38.000 GMT-0000,11.627,11.627,11.619,11.619,0.015
03.01.2018 15:52:39.000 GMT-0000,11.617,11.617,11.617,11.617,0.0188
03.01.2018 15:52:42.000 GMT-0000,11.618,11.618,11.618,11.618,0.0065
03.01.2018 15:52:43.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:52:45.000 GMT-0000,11.618,11.618,11.618,11.618,0.0079
03.01.2018 15:52:47.000 GMT-0000,11.617,11.617,11.617,11.617,0.0207
03.01.2018 15:52:49.000 GMT-0000,11.618,11.618,11.618,11.618,0.0216
03.01.2018 15:52:50.000 GMT-0000,11.618,11.618,11.618,11.618,0.0087
03.01.2018 15:52:51.000 GMT-0000,11.617,11.617,11.617,11.617,0.0217
03.01.2018 15:52:52.000 GMT-0000,11.619,11.619,11.619,11.619,0.0075
03.01.2018 15:52:53.000 GMT-0000,11.619,11.619,11.619,11.619,0.0075
03.01.2018 15:52:54.000 GMT-0000,11.618,11.618,11.618,11.618,0.0217
03.01.2018 15:52:55.000 GMT-0000,11.618,11.618,11.618,11.618,0.0087
03.01.2018 15:52:57.000 GMT-0000,11.617,11.617,11.617,11.617,0.0181
03.01.2018 15:52:58.000 GMT-0000,11.618,11.618,11.618,11.618,0.009
03.01.2018 15:53:01.000 GMT-0000,11.617,11.618,11.617,11.618,0.0301
03.01.2018 15:53:02.000 GMT-0000,11.617,11.617,11.617,11.617,0.0215
03.01.2018 15:53:03.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:53:05.000 GMT-0000,11.618,11.618,11.618,11.618,0.0211
03.01.2018 15:53:06.000 GMT-0000,11.618,11.618,11.618,11.618,0.0083
03.01.2018 15:53:07.000 GMT-0000,11.617,11.617,11.617,11.617,0.0209
03.01.2018 15:53:08.000 GMT-0000,11.618,11.618,11.618,11.618,0.0104
03.01.2018 15:53:09.000 GMT-0000,11.617,11.617,11.617,11.617,0.0225
03.01.2018 15:53:10.000 GMT-0000,11.618,11.618,11.618,11.618,0.0093
03.01.2018 15:53:11.000 GMT-0000,11.617,11.617,11.617,11.617,0.0237
03.01.2018 15:53:13.000 GMT-0000,11.618,11.618,11.618,11.618,0.0103
03.01.2018 15:53:15.000 GMT-0000,11.620,11.620,11.620,11.620,0.0075
03.01.2018 15:53:16.000 GMT-0000,11.617,11.617,11.617,11.617,0.0237
03.01.2018 15:53:21.000 GMT-0000,11.618,11.618,11.618,11.618,0.0103
03.01.2018 15:53:25.000 GMT-0000,11.617,11.618,11.617,11.618,0.0311
03.01.2018 15:53:26.000 GMT-0000,11.617,11.617,11.617,11.617,0.0236
03.01.2018 15:53:27.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:53:32.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:53:42.000 GMT-0000,11.617,11.618,11.617,11.618,0.0534
03.01.2018 15:53:54.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:53:55.000 GMT-0000,11.618,11.618,11.618,11.618,0.0613
03.01.2018 15:53:56.000 GMT-0000,11.618,11.618,11.618,11.618,0.015099999999999999
03.01.2018 15:53:59.000 GMT-0000,11.617,11.617,11.617,11.617,0.0301
03.01.2018 15:54:02.000 GMT-0000,11.618,11.618,11.618,11.618,0.015099999999999999
03.01.2018 15:54:04.000 GMT-0000,11.617,11.618,11.617,11.618,0.0452
03.01.2018 15:54:05.000 GMT-0000,11.617,11.617,11.617,11.617,0.0301
03.01.2018 15:54:06.000 GMT-0000,11.618,11.618,11.618,11.618,0.015099999999999999
03.01.2018 15:54:07.000 GMT-0000,11.617,11.618,11.617,11.618,0.0452
03.01.2018 15:54:08.000 GMT-0000,11.617,11.617,11.617,11.617,0.0301
03.01.2018 15:54:09.000 GMT-0000,11.618,11.618,11.618,11.618,0.015099999999999999
03.01.2018 15:54:10.000 GMT-0000,11.617,11.617,11.617,11.617,0.0313
03.01.2018 15:54:11.000 GMT-0000,11.618,11.618,11.618,11.618,0.016
03.01.2018 15:54:12.000 GMT-0000,11.617,11.618,11.617,11.618,0.0452
03.01.2018 15:54:13.000 GMT-0000,11.619,11.619,11.619,11.619,0.0075
03.01.2018 15:54:14.000 GMT-0000,11.618,11.618,11.618,11.618,0.0157
03.01.2018 15:54:16.000 GMT-0000,11.617,11.618,11.617,11.618,0.046599999999999996
03.01.2018 15:54:17.000 GMT-0000,11.617,11.617,11.617,11.617,0.032
03.01.2018 15:54:19.000 GMT-0000,11.618,11.618,11.618,11.618,0.0164
03.01.2018 15:54:20.000 GMT-0000,11.617,11.617,11.617,11.617,0.030500000000000003
03.01.2018 15:54:21.000 GMT-0000,11.618,11.618,11.618,11.618,0.0166
03.01.2018 15:54:24.000 GMT-0000,11.617,11.617,11.617,11.617,0.032
03.01.2018 15:54:25.000 GMT-0000,11.618,11.618,11.618,11.618,0.0174
03.01.2018 15:54:31.000 GMT-0000,11.617,11.617,11.617,11.617,0.0335
03.01.2018 15:54:32.000 GMT-0000,11.618,11.628,11.618,11.628,0.015
03.01.2018 15:54:36.000 GMT-0000,11.628,11.628,11.628,11.628,0.0209
03.01.2018 15:54:38.000 GMT-0000,11.628,11.628,11.628,11.628,0.0209
03.01.2018 15:54:39.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:54:46.000 GMT-0000,11.627,11.628,11.627,11.628,0.0235
03.01.2018 15:54:47.000 GMT-0000,11.628,11.628,11.628,11.628,0.0032
03.01.2018 15:54:48.000 GMT-0000,11.628,11.628,11.628,11.628,0.0032
03.01.2018 15:54:50.000 GMT-0000,11.628,11.628,11.628,11.628,0.0034
03.01.2018 15:54:51.000 GMT-0000,11.627,11.627,11.627,11.627,0.0145
03.01.2018 15:54:52.000 GMT-0000,11.628,11.628,11.628,11.628,0.0034
03.01.2018 15:54:54.000 GMT-0000,11.628,11.628,11.628,11.628,0.0188
03.01.2018 15:54:59.000 GMT-0000,11.628,11.628,11.618,11.618,0.0244
03.01.2018 15:55:01.000 GMT-0000,11.617,11.617,11.617,11.617,0.0231
03.01.2018 15:55:06.000 GMT-0000,11.618,11.618,11.618,11.618,0.0099
03.01.2018 15:55:07.000 GMT-0000,11.622,11.622,11.622,11.622,0.0075
03.01.2018 15:55:09.000 GMT-0000,11.621,11.621,11.621,11.621,0.0075
03.01.2018 15:55:10.000 GMT-0000,11.622,11.622,11.622,11.622,0.0075
03.01.2018 15:55:11.000 GMT-0000,11.620,11.620,11.620,11.620,0.0075
03.01.2018 15:55:13.000 GMT-0000,11.620,11.620,11.620,11.620,0.0075
03.01.2018 15:55:14.000 GMT-0000,11.619,11.619,11.619,11.619,0.0075
03.01.2018 15:55:19.000 GMT-0000,11.618,11.618,11.618,11.618,0.0091
03.01.2018 15:55:20.000 GMT-0000,11.617,11.618,11.617,11.618,0.0442
03.01.2018 15:55:26.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:55:27.000 GMT-0000,11.618,11.618,11.618,11.618,0.0224
03.01.2018 15:55:28.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:55:29.000 GMT-0000,11.618,11.618,11.618,11.618,0.0224
03.01.2018 15:55:31.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:55:32.000 GMT-0000,11.618,11.618,11.618,11.618,0.0221
03.01.2018 15:55:33.000 GMT-0000,11.618,11.618,11.618,11.618,0.0075
03.01.2018 15:55:36.000 GMT-0000,11.627,11.627,11.627,11.627,0.0189
03.01.2018 15:55:37.000 GMT-0000,11.627,11.627,11.627,11.627,0.0157
03.01.2018 15:55:38.000 GMT-0000,11.628,11.628,11.628,11.628,0.0078000000000000005
03.01.2018 15:55:39.000 GMT-0000,11.628,11.628,11.628,11.628,0.028
03.01.2018 15:55:43.000 GMT-0000,11.628,11.628,11.628,11.628,0.0051
03.01.2018 15:55:44.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:55:45.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:55:54.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:55:55.000 GMT-0000,11.627,11.627,11.627,11.627,0.0177
03.01.2018 15:55:56.000 GMT-0000,11.628,11.628,11.628,11.628,0.0058
03.01.2018 15:55:58.000 GMT-0000,11.628,11.628,11.628,11.628,0.0207
03.01.2018 15:56:02.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:56:04.000 GMT-0000,11.628,11.628,11.628,11.628,0.0362
03.01.2018 15:56:05.000 GMT-0000,11.627,11.627,11.627,11.627,0.0229
03.01.2018 15:56:06.000 GMT-0000,11.628,11.628,11.628,11.628,0.0098
03.01.2018 15:56:08.000 GMT-0000,11.627,11.627,11.627,11.627,0.0191
03.01.2018 15:56:09.000 GMT-0000,11.628,11.628,11.628,11.628,0.0221
03.01.2018 15:56:10.000 GMT-0000,11.628,11.628,11.628,11.628,0.0232
03.01.2018 15:56:12.000 GMT-0000,11.627,11.627,11.627,11.627,0.0191
03.01.2018 15:56:13.000 GMT-0000,11.628,11.628,11.628,11.628,0.007
03.01.2018 15:56:16.000 GMT-0000,11.627,11.627,11.627,11.627,0.0197
03.01.2018 15:56:17.000 GMT-0000,11.628,11.628,11.628,11.628,0.0068
03.01.2018 15:56:19.000 GMT-0000,11.627,11.627,11.627,11.627,0.0173
03.01.2018 15:56:20.000 GMT-0000,11.628,11.628,11.627,11.627,0.022099999999999998
03.01.2018 15:56:22.000 GMT-0000,11.627,11.627,11.627,11.627,0.0168
03.01.2018 15:56:23.000 GMT-0000,11.628,11.628,11.628,11.628,0.008
03.01.2018 15:56:25.000 GMT-0000,11.627,11.628,11.627,11.628,0.0255
03.01.2018 15:56:32.000 GMT-0000,11.628,11.628,11.628,11.628,0.0208
03.01.2018 15:56:34.000 GMT-0000,11.627,11.627,11.627,11.627,0.0204
03.01.2018 15:56:35.000 GMT-0000,11.628,11.628,11.628,11.628,0.0078000000000000005
03.01.2018 15:56:37.000 GMT-0000,11.627,11.627,11.627,11.627,0.0245
03.01.2018 15:56:39.000 GMT-0000,11.628,11.628,11.628,11.628,0.0208
03.01.2018 15:56:58.000 GMT-0000,11.638,11.638,11.638,11.638,0.0171
03.01.2018 15:57:03.000 GMT-0000,11.637,11.637,11.637,11.637,0.0177
03.01.2018 15:57:04.000 GMT-0000,11.638,11.638,11.638,11.638,0.0058
03.01.2018 15:57:05.000 GMT-0000,11.637,11.637,11.637,11.637,0.0177
03.01.2018 15:57:07.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:57:09.000 GMT-0000,11.637,11.637,11.637,11.637,0.0169
03.01.2018 15:57:10.000 GMT-0000,11.638,11.638,11.638,11.638,0.0053
03.01.2018 15:57:11.000 GMT-0000,11.637,11.637,11.637,11.637,0.0181
03.01.2018 15:57:16.000 GMT-0000,11.638,11.638,11.637,11.637,0.024900000000000002
03.01.2018 15:57:18.000 GMT-0000,11.637,11.637,11.637,11.637,0.0185
03.01.2018 15:57:19.000 GMT-0000,11.638,11.638,11.638,11.638,0.0064
03.01.2018 15:57:22.000 GMT-0000,11.637,11.637,11.637,11.637,0.0185
03.01.2018 15:57:24.000 GMT-0000,11.638,11.638,11.637,11.637,0.0258
03.01.2018 15:57:25.000 GMT-0000,11.638,11.638,11.638,11.638,0.0069
03.01.2018 15:57:28.000 GMT-0000,11.637,11.637,11.637,11.637,0.0192
03.01.2018 15:57:29.000 GMT-0000,11.638,11.638,11.638,11.638,0.0072
03.01.2018 15:57:32.000 GMT-0000,11.637,11.637,11.637,11.637,0.0217
03.01.2018 15:57:33.000 GMT-0000,11.638,11.638,11.638,11.638,0.0087
03.01.2018 15:57:34.000 GMT-0000,11.638,11.638,11.638,11.638,0.0085
03.01.2018 15:57:35.000 GMT-0000,11.637,11.637,11.637,11.637,0.0215
03.01.2018 15:57:37.000 GMT-0000,11.638,11.638,11.638,11.638,0.01
03.01.2018 15:57:38.000 GMT-0000,11.638,11.638,11.638,11.638,0.0094
03.01.2018 15:57:39.000 GMT-0000,11.637,11.637,11.637,11.637,0.04309999999999999
03.01.2018 15:57:43.000 GMT-0000,11.638,11.638,11.638,11.638,0.0102
03.01.2018 15:57:44.000 GMT-0000,11.637,11.637,11.637,11.637,0.0213
03.01.2018 15:57:45.000 GMT-0000,11.638,11.638,11.638,11.638,0.0085
03.01.2018 15:57:48.000 GMT-0000,11.637,11.637,11.633,11.633,0.0184
03.01.2018 15:57:49.000 GMT-0000,11.630,11.630,11.630,11.630,0.0075
03.01.2018 15:57:50.000 GMT-0000,11.629,11.629,11.629,11.629,0.0075
03.01.2018 15:57:51.000 GMT-0000,11.627,11.627,11.627,11.627,0.0232
03.01.2018 15:57:53.000 GMT-0000,11.629,11.629,11.629,11.629,0.0075
03.01.2018 15:57:55.000 GMT-0000,11.628,11.628,11.628,11.628,0.0078000000000000005
03.01.2018 15:57:56.000 GMT-0000,11.627,11.627,11.627,11.627,0.0204
03.01.2018 15:57:57.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:57:58.000 GMT-0000,11.628,11.628,11.628,11.628,0.0184
03.01.2018 15:58:00.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:58:01.000 GMT-0000,11.628,11.628,11.628,11.628,0.0058
03.01.2018 15:58:03.000 GMT-0000,11.627,11.627,11.627,11.627,0.0217
03.01.2018 15:58:04.000 GMT-0000,11.628,11.628,11.628,11.628,0.0081
03.01.2018 15:58:05.000 GMT-0000,11.628,11.628,11.628,11.628,0.0075
03.01.2018 15:58:06.000 GMT-0000,11.628,11.628,11.628,11.628,0.0207
03.01.2018 15:58:07.000 GMT-0000,11.638,11.638,11.638,11.638,0.015099999999999999
03.01.2018 15:58:08.000 GMT-0000,11.638,11.638,11.638,11.638,0.0197
03.01.2018 15:58:14.000 GMT-0000,11.637,11.638,11.637,11.638,0.021800000000000003
03.01.2018 15:58:15.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:16.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:18.000 GMT-0000,11.637,11.637,11.637,11.637,0.0195
03.01.2018 15:58:19.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:20.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:25.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:30.000 GMT-0000,11.638,11.638,11.638,11.638,0.0195
03.01.2018 15:58:32.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:33.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:38.000 GMT-0000,11.638,11.638,11.638,11.638,0.0169
03.01.2018 15:58:41.000 GMT-0000,11.637,11.638,11.637,11.638,0.0275
03.01.2018 15:58:46.000 GMT-0000,11.637,11.637,11.637,11.637,0.0175
03.01.2018 15:58:47.000 GMT-0000,11.637,11.637,11.637,11.637,0.0204
03.01.2018 15:58:48.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:49.000 GMT-0000,11.637,11.637,11.637,11.637,0.0209
03.01.2018 15:58:50.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:51.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:58:58.000 GMT-0000,11.637,11.637,11.637,11.637,0.0213
03.01.2018 15:59:00.000 GMT-0000,11.637,11.637,11.637,11.637,0.018
03.01.2018 15:59:01.000 GMT-0000,11.638,11.638,11.638,11.638,0.0092
03.01.2018 15:59:02.000 GMT-0000,11.638,11.638,11.638,11.638,0.006
03.01.2018 15:59:05.000 GMT-0000,11.637,11.637,11.637,11.637,0.0189
03.01.2018 15:59:07.000 GMT-0000,11.637,11.638,11.637,11.638,0.0286
03.01.2018 15:59:08.000 GMT-0000,11.638,11.638,11.638,11.638,0.0067
03.01.2018 15:59:12.000 GMT-0000,11.638,11.638,11.638,11.638,0.0192
03.01.2018 15:59:13.000 GMT-0000,11.637,11.637,11.637,11.637,0.0223
03.01.2018 15:59:14.000 GMT-0000,11.637,11.637,11.637,11.637,0.0223
03.01.2018 15:59:15.000 GMT-0000,11.638,11.638,11.638,11.638,0.0075
03.01.2018 15:59:21.000 GMT-0000,11.648,11.648,11.648,11.648,0.0202
03.01.2018 15:59:22.000 GMT-0000,11.648,11.648,11.648,11.648,0.0229
03.01.2018 15:59:57.000 GMT-0000,11.648,11.648,11.648,11.648,0.0124
03.01.2018 15:59:58.000 GMT-0000,11.648,11.648,11.648,11.648,0.0124
03.01.2018 15:59:59.000 GMT-0000,11.647,11.648,11.647,11.648,0.0356
03.01.2018 16:00:02.000 GMT-0000,11.648,11.648,11.648,11.648,0.0075
03.01.2018 16:00:13.000 GMT-0000,11.648,11.648,11.647,11.647,0.0392
03.01.2018 16:00:15.000 GMT-0000,11.648,11.648,11.648,11.648,0.0126
03.01.2018 16:00:16.000 GMT-0000,11.647,11.647,11.647,11.647,0.0372
03.01.2018 16:00:17.000 GMT-0000,11.647,11.647,11.647,11.647,0.0297
03.01.2018 16:00:20.000 GMT-0000,11.648,11.648,11.648,11.648,0.0148
03.01.2018 16:00:21.000 GMT-0000,11.647,11.658,11.647,11.658,0.057800000000000004
03.01.2018 16:00:22.000 GMT-0000,11.657,11.658,11.657,11.658,0.0295
03.01.2018 16:00:23.000 GMT-0000,11.658,11.658,11.658,11.658,0.0205
03.01.2018 16:00:24.000 GMT-0000,11.658,11.658,11.658,11.658,0.029199999999999997
03.01.2018 16:00:26.000 GMT-0000,11.658,11.658,11.658,11.658,0.0075
03.01.2018 16:00:27.000 GMT-0000,11.658,11.658,11.658,11.658,0.0092
03.01.2018 16:00:30.000 GMT-0000,11.668,11.668,11.668,11.668,0.0332
03.01.2018 16:00:31.000 GMT-0000,11.667,11.667,11.667,11.667,0.0217
03.01.2018 16:00:32.000 GMT-0000,11.668,11.668,11.668,11.668,0.009
03.01.2018 16:00:33.000 GMT-0000,11.667,11.667,11.667,11.667,0.0221
03.01.2018 16:00:34.000 GMT-0000,11.668,11.668,11.668,11.668,0.0098
03.01.2018 16:00:36.000 GMT-0000,11.667,11.667,11.667,11.667,0.0231
03.01.2018 16:00:37.000 GMT-0000,11.668,11.668,11.668,11.668,0.0098
03.01.2018 16:00:40.000 GMT-0000,11.667,11.668,11.667,11.668,0.0333
03.01.2018 16:00:42.000 GMT-0000,11.667,11.667,11.667,11.667,0.0235
03.01.2018 16:00:43.000 GMT-0000,11.667,11.667,11.667,11.667,0.0235
03.01.2018 16:00:45.000 GMT-0000,11.668,11.668,11.668,11.668,0.0099
03.01.2018 16:00:53.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:00:54.000 GMT-0000,11.661,11.661,11.661,11.661,0.015
03.01.2018 16:00:55.000 GMT-0000,11.658,11.658,11.658,11.658,0.0081
03.01.2018 16:00:57.000 GMT-0000,11.657,11.657,11.657,11.657,0.0207
03.01.2018 16:00:58.000 GMT-0000,11.659,11.659,11.659,11.659,0.0075
03.01.2018 16:01:04.000 GMT-0000,11.658,11.658,11.658,11.658,0.0082
03.01.2018 16:01:05.000 GMT-0000,11.657,11.657,11.657,11.657,0.0209
03.01.2018 16:01:06.000 GMT-0000,11.659,11.659,11.659,11.659,0.0075
03.01.2018 16:01:11.000 GMT-0000,11.658,11.658,11.658,11.658,0.0209
03.01.2018 16:01:12.000 GMT-0000,11.658,11.658,11.658,11.658,0.0075
03.01.2018 16:01:13.000 GMT-0000,11.657,11.657,11.657,11.657,0.0208
03.01.2018 16:01:14.000 GMT-0000,11.658,11.658,11.658,11.658,0.0208
03.01.2018 16:01:16.000 GMT-0000,11.658,11.658,11.657,11.657,0.0294
03.01.2018 16:01:21.000 GMT-0000,11.658,11.658,11.658,11.658,0.009
03.01.2018 16:01:23.000 GMT-0000,11.657,11.657,11.657,11.657,0.022
03.01.2018 16:01:24.000 GMT-0000,11.658,11.658,11.658,11.658,0.009
03.01.2018 16:01:25.000 GMT-0000,11.657,11.657,11.657,11.657,0.022
03.01.2018 16:01:26.000 GMT-0000,11.658,11.658,11.658,11.658,0.009
03.01.2018 16:01:28.000 GMT-0000,11.658,11.658,11.658,11.658,0.0075
03.01.2018 16:01:30.000 GMT-0000,11.658,11.658,11.658,11.658,0.022
03.01.2018 16:01:34.000 GMT-0000,11.658,11.658,11.658,11.658,0.0221
03.01.2018 16:01:39.000 GMT-0000,11.657,11.657,11.657,11.657,0.0221
03.01.2018 16:01:40.000 GMT-0000,11.658,11.658,11.658,11.658,0.0221
03.01.2018 16:01:41.000 GMT-0000,11.658,11.658,11.658,11.658,0.0221
03.01.2018 16:01:43.000 GMT-0000,11.657,11.657,11.657,11.657,0.0211
03.01.2018 16:01:44.000 GMT-0000,11.658,11.658,11.657,11.657,0.0274
03.01.2018 16:01:45.000 GMT-0000,11.658,11.658,11.658,11.658,0.0064
03.01.2018 16:01:46.000 GMT-0000,11.657,11.657,11.657,11.657,0.0187
03.01.2018 16:01:48.000 GMT-0000,11.658,11.658,11.658,11.658,0.0228
03.01.2018 16:01:50.000 GMT-0000,11.658,11.658,11.658,11.658,0.0075
03.01.2018 16:01:51.000 GMT-0000,11.658,11.658,11.658,11.658,0.0065
03.01.2018 16:01:52.000 GMT-0000,11.657,11.657,11.657,11.657,0.0228
03.01.2018 16:01:53.000 GMT-0000,11.668,11.668,11.668,11.668,0.0227
03.01.2018 16:01:54.000 GMT-0000,11.667,11.667,11.667,11.667,0.0132
03.01.2018 16:01:55.000 GMT-0000,11.668,11.668,11.667,11.667,0.023799999999999998
03.01.2018 16:01:57.000 GMT-0000,11.668,11.668,11.668,11.668,0.0065
03.01.2018 16:01:58.000 GMT-0000,11.667,11.667,11.667,11.667,0.0189
03.01.2018 16:01:59.000 GMT-0000,11.668,11.668,11.668,11.668,0.0068
03.01.2018 16:02:00.000 GMT-0000,11.668,11.668,11.668,11.668,0.0068
03.01.2018 16:02:01.000 GMT-0000,11.667,11.667,11.667,11.667,0.0176
03.01.2018 16:02:02.000 GMT-0000,11.668,11.668,11.668,11.668,0.0062
03.01.2018 16:02:03.000 GMT-0000,11.667,11.667,11.667,11.667,0.015299999999999998
03.01.2018 16:02:04.000 GMT-0000,11.668,11.668,11.668,11.668,0.0071
03.01.2018 16:02:05.000 GMT-0000,11.667,11.667,11.667,11.667,0.015299999999999998
03.01.2018 16:02:07.000 GMT-0000,11.668,11.668,11.668,11.668,0.0032
03.01.2018 16:02:09.000 GMT-0000,11.667,11.667,11.667,11.667,0.0181
03.01.2018 16:02:10.000 GMT-0000,11.667,11.667,11.667,11.667,0.0185
03.01.2018 16:02:11.000 GMT-0000,11.668,11.668,11.668,11.668,0.0064
03.01.2018 16:02:15.000 GMT-0000,11.668,11.668,11.668,11.668,0.0064
03.01.2018 16:02:16.000 GMT-0000,11.667,11.667,11.667,11.667,0.0187
03.01.2018 16:02:17.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:02:19.000 GMT-0000,11.668,11.668,11.668,11.668,0.0152
03.01.2018 16:02:21.000 GMT-0000,11.667,11.667,11.667,11.667,0.0195
03.01.2018 16:02:23.000 GMT-0000,11.668,11.668,11.668,11.668,0.0044
03.01.2018 16:02:24.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:02:25.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:02:32.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:02:36.000 GMT-0000,11.667,11.667,11.667,11.667,0.0164
03.01.2018 16:02:37.000 GMT-0000,11.668,11.668,11.668,11.668,0.0076
03.01.2018 16:02:39.000 GMT-0000,11.667,11.667,11.667,11.667,0.0193
03.01.2018 16:02:40.000 GMT-0000,11.668,11.668,11.668,11.668,0.0048
03.01.2018 16:02:41.000 GMT-0000,11.668,11.668,11.668,11.668,0.0048
03.01.2018 16:02:42.000 GMT-0000,11.667,11.667,11.667,11.667,0.0207
03.01.2018 16:02:43.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:02:45.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:02:46.000 GMT-0000,11.668,11.668,11.668,11.668,0.0179
03.01.2018 16:02:47.000 GMT-0000,11.668,11.668,11.668,11.668,0.0075
03.01.2018 16:02:55.000 GMT-0000,11.667,11.668,11.667,11.668,0.0266
03.01.2018 16:02:56.000 GMT-0000,11.667,11.667,11.667,11.667,0.022
03.01.2018 16:02:57.000 GMT-0000,11.668,11.668,11.667,11.667,0.022600000000000002
03.01.2018 16:02:58.000 GMT-0000,11.668,11.668,11.668,11.668,0.0086
03.01.2018 16:03:01.000 GMT-0000,11.668,11.668,11.667,11.667,0.0252
03.01.2018 16:03:02.000 GMT-0000,11.668,11.668,11.668,11.668,0.0065
03.01.2018 16:03:03.000 GMT-0000,11.667,11.667,11.667,11.667,0.0188
03.01.2018 16:03:04.000 GMT-0000,11.668,11.668,11.668,11.668,0.0089
03.01.2018 16:03:05.000 GMT-0000,11.667,11.667,11.667,11.667,0.03
03.01.2018 16:03:06.000 GMT-0000,11.668,11.668,11.668,11.668,0.0452
03.01.2018 16:03:18.000 GMT-0000,11.668,11.668,11.668,11.668,0.0152
03.01.2018 16:03:19.000 GMT-0000,11.668,11.668,11.668,11.668,0.0304
03.01.2018 16:03:23.000 GMT-0000,11.678,11.678,11.678,11.678,0.0087
03.01.2018 16:03:24.000 GMT-0000,11.677,11.677,11.677,11.677,0.0265
03.01.2018 16:03:25.000 GMT-0000,11.678,11.678,11.678,11.678,0.0016
03.01.2018 16:03:26.000 GMT-0000,11.677,11.678,11.677,11.678,0.0223
03.01.2018 16:03:33.000 GMT-0000,11.678,11.678,11.678,11.678,0.0075
03.01.2018 16:03:36.000 GMT-0000,11.677,11.677,11.677,11.677,0.0195
03.01.2018 16:03:37.000 GMT-0000,11.678,11.678,11.678,11.678,0.0074
03.01.2018 16:03:43.000 GMT-0000,11.677,11.677,11.677,11.677,0.0187
03.01.2018 16:03:44.000 GMT-0000,11.678,11.678,11.678,11.678,0.0275
03.01.2018 16:03:45.000 GMT-0000,11.687,11.687,11.687,11.687,0.0133
03.01.2018 16:03:46.000 GMT-0000,11.688,11.688,11.687,11.687,0.0169
03.01.2018 16:03:47.000 GMT-0000,11.688,11.688,11.688,11.688,0.0032
