2018-01-02 14:30:06,10.408,10.408,10.402,10.402,0.022499999999999996,black,blackMaruboxu,10.405666666666667,10.405666666666667,10.405666666666667,10.405666666666667,10.405666666666667,99.98027224304596,99.99667431574046,99.99875107719592,10.4006,10.370589999999988,10.36448999999998,10.420037777777775,10.490431999999966,1,1,4.111111111111101
2018-01-02 14:30:08,10.403,10.403,10.403,10.403,0.0075,neither,doji,10.405,10.405,10.405,10.405,10.405,99.97060984570169,99.99647918317049,99.99872453046778,10.4006,10.370279999999989,10.364234999999981,10.420302222222219,10.490585999999967,1,1,4.166666666666724
2018-01-02 14:30:12,10.399,10.399,10.399,10.399,0.0075,neither,doji,10.4038,10.4038,10.4038,10.4038,10.4038,99.90402149918417,99.99376632443787,99.99782806530573,10.402199999999999,10.37005999999999,10.364039999999981,10.420588888888886,10.490744999999968,1,1,3.9444444444444278
2018-01-02 14:30:13,10.399,10.399,10.399,10.399,0.015,neither,doji,10.402,10.403,10.403,10.403,10.403,9.090909090917904,99.99335190368238,99.99777984498877,10.402999999999999,10.369879999999991,10.363829999999982,10.420875555555552,10.49090399999997,1,1,3.9444444444444278
2018-01-02 14:30:15,10.403,10.403,10.403,10.403,0.0075,neither,doji,10.4012,10.403,10.403,10.403,10.403,35.71428571429206,99.99287865947886,99.99772945554615,10.399799999999999,10.369659999999993,10.363604999999984,10.421151111111108,10.49105899999997,1,1,4.166666666666724
2018-01-02 14:30:16,10.399,10.399,10.399,10.399,0.0075,neither,doji,10.4006,10.4025,10.4025,10.4025,10.4025,38.461538461542666,99.98926602620622,99.99674741593813,10.395599999999998,10.369479999999994,10.363449999999984,10.421437777777774,10.491217999999972,1,1,3.9444444444444278
2018-01-02 14:30:17,10.399,10.403,10.399,10.403,0.015,white,whiteMaruboxu,10.4006,10.402555555555557,10.402555555555557,10.402555555555557,10.402555555555557,50.0,99.9883750861489,99.99667008379497,10.3886,10.369259999999995,10.363289999999985,10.42171555555555,10.491371999999972,1,1,4.166666666666724
2018-01-02 14:30:18,10.407,10.407,10.407,10.407,0.007899999999999999,neither,doji,10.402199999999999,10.403,10.403,10.403,10.403,74.99999999999721,99.98732285960067,99.99658898485752,10.3814,10.368979999999995,10.363144999999985,10.421982222222217,10.491522999999974,1,1,4.388888888888922
2018-01-02 14:30:19,10.403,10.403,10.403,10.403,0.0075,neither,doji,10.402999999999999,10.403,10.403,10.403,10.403,60.000000000001776,99.98207867461842,99.99550493333567,10.3762,10.368739999999994,10.363014999999987,10.422259999999996,10.491676999999974,1,1,4.166666666666724
2018-01-02 14:30:20,10.398,10.398,10.387,10.387,0.032600000000000004,black,blackMaruboxu,10.399799999999999,10.401666666666667,10.401666666666667,10.401666666666667,10.401666666666667,25.00000000000138,99.96241224918468,99.99129221036995,10.3728,10.368649999999993,10.362964999999985,10.422551111111108,10.491847999999974,1,1,3.277777777777835
2018-01-02 14:30:21,10.388,10.388,10.378,10.378,0.020499999999999997,black,blackMaruboxu,10.395599999999998,10.399846153846154,10.399846153846154,10.399846153846154,10.399846153846154,21.62162162162356,99.94655995227679,99.98869801084992,10.3732,10.368649999999993,10.362934999999984,10.422868888888885,10.492027999999975,1,1,2.7777777777778163
2018-01-02 14:30:22,10.377,10.377,10.368,10.368,0.0171,black,blackMaruboxu,10.3886,10.397571428571428,10.397571428571428,10.397571428571428,10.397571428571428,9.302325581394484,99.92479495984334,99.98569400281801,10.376,10.368789999999995,10.362944999999984,10.423202222222217,10.492210999999974,1,1,2.2222222222222725
2018-01-02 14:30:27,10.371,10.371,10.371,10.371,0.0075,neither,doji,10.3814,10.395800000000001,10.395800000000001,10.395800000000001,10.395800000000001,7.142857142857451,99.91236337781305,99.98529725890972,10.377399999999998,10.368859999999993,10.362939999999982,10.423528888888884,10.492386999999976,1,1,2.3888888888889457
2018-01-02 14:30:28,10.377,10.378,10.377,10.377,0.015799999999999998,neither,doji,10.3762,10.394625000000001,10.394625000000001,10.394625000000001,10.394625000000001,20.454545454546007,99.89501416318365,99.98487801120169,10.377799999999997,10.368769999999992,10.362894999999982,10.423846666666662,10.492557999999976,1,1,2.7222222222222916
2018-01-02 14:30:29,10.37,10.37,10.37,10.37,0.0075,neither,doji,10.3728,10.393176470588237,10.393176470588237,10.393176470588237,10.393176470588237,25.714285714285282,99.8518152630279,99.9823783371024,10.379599999999998,10.368749999999993,10.362884999999983,10.424219999999995,10.492736999999975,1,1,2.333333333333322
2018-01-02 14:30:31,10.38,10.38,10.38,10.38,0.0075,neither,doji,10.3732,10.392444444444445,10.392444444444445,10.392444444444445,10.392444444444445,52.77777777777846,99.80327868852457,99.98184568835099,10.379599999999998,10.36862999999999,10.362819999999983,10.424571111111105,10.492906999999976,1,1,2.8888888888889643
2018-01-02 14:30:33,10.382,10.382,10.382,10.382,0.0075,neither,doji,10.376,10.391894736842106,10.391894736842106,10.391894736842106,10.391894736842106,74.99999999999683,99.70734562481707,99.98127936799146,10.378799999999998,10.368419999999992,10.362749999999982,10.424917777777772,10.493075999999975,1,1,3.0000000000000138
2018-01-02 14:30:34,10.378,10.378,10.378,10.378,0.024699999999999996,neither,doji,10.377399999999998,10.391200000000001,10.391200000000001,10.391200000000001,10.391200000000001,62.068965517240116,99.39082429088137,99.97938848202611,10.380799999999997,10.368159999999994,10.362699999999982,10.425271111111106,10.493247999999975,1,1,2.7777777777778163
2018-01-02 14:30:35,10.379,10.379,10.379,10.379,0.0075,neither,doji,10.377799999999997,10.390619047619047,10.390619047619047,10.390619047619047,10.390619047619047,54.1666666666642,35.35353535353647,99.97870265917267,10.383399999999998,10.367899999999995,10.362654999999982,10.425624444444438,10.493426999999974,1,1,2.833333333333341
2018-01-02 14:30:36,10.379,10.379,10.379,10.379,0.0075,neither,doji,10.379599999999998,10.390090909090908,10.390090909090908,10.390090909090908,10.390090909090908,76.47058823529596,35.71428571428662,99.97796954978709,10.3872,10.367489999999997,10.362649999999983,10.42597555555555,10.493605999999975,1,1,2.833333333333341
2018-01-02 14:30:37,10.38,10.38,10.38,10.38,0.0075,neither,doji,10.379599999999998,10.389652173913044,10.389652173913044,10.389652173913044,10.389652173913044,50.0,38.29787234042739,99.97718425142955,10.3916,10.367089999999994,10.362659999999982,10.42632666666666,10.493784999999974,1,1,2.8888888888889643
2018-01-02 14:30:41,10.378,10.378,10.378,10.378,0.0075,neither,doji,10.378799999999998,10.389166666666666,10.389166666666666,10.389166666666666,10.389166666666666,25.000000000005556,36.842105263158786,99.97560164134413,10.395599999999998,10.366709999999994,10.362679999999981,10.426679999999994,10.493963999999975,1,1,2.7777777777778163
2018-01-02 14:30:47,10.388,10.388,10.388,10.388,0.0004,neither,doji,10.380799999999997,10.389119999999998,10.389119999999998,10.389119999999998,10.389119999999998,85.71428571428208,44.55445544554527,99.97466605251036,10.395799999999998,10.366219999999993,10.362679999999981,10.427013333333328,10.494133999999974,1,1,3.3333333333333597
2018-01-02 14:30:48,10.392,10.392,10.392,10.392,0.0075,neither,doji,10.383399999999998,10.389230769230767,10.389230769230767,10.389230769230767,10.389230769230767,88.23529411764399,46.666666666667005,99.97365521866169,10.393599999999998,10.365699999999993,10.362709999999984,10.427335555555551,10.494300999999973,1,1,3.555555555555557
2018-01-02 14:30:49,10.398,10.398,10.398,10.398,0.023100000000000002,neither,doji,10.3872,10.389555555555555,10.389555555555555,10.389555555555555,10.389555555555555,91.30434782608461,47.663551401868894,99.97256059535194,10.390199999999998,10.365199999999993,10.362704999999982,10.42764666666666,10.494461999999974,1,1,3.888888888888903
2018-01-02 14:30:50,10.402,10.402,10.402,10.402,0.0075,neither,doji,10.3916,10.389999999999999,10.389999999999999,10.389999999999999,10.389999999999999,92.30769230768968,51.40186915887852,99.97137081731978,10.3852,10.364649999999992,10.362694999999983,10.427933333333327,10.494617999999974,1,1,4.111111111111101
2018-01-02 14:30:51,10.398,10.398,10.398,10.398,0.031200000000000002,neither,doji,10.395599999999998,10.390275862068965,10.390275862068965,10.390275862068965,10.390275862068965,85.71428571428662,47.66355140186882,99.96825943828274,10.381199999999998,10.364149999999993,10.362694999999983,10.428204444444438,10.494777999999977,1,1,3.888888888888903
2018-01-02 14:30:53,10.389,10.389,10.389,10.389,0.0075,neither,doji,10.395799999999998,10.390233333333333,10.390233333333333,10.390233333333333,10.390233333333333,51.85185185185088,41.964285714285545,99.96247868646905,10.379,10.363829999999993,10.362784999999983,10.428488888888882,10.494946999999978,1,1,3.3888888888888844
2018-01-02 14:30:54,10.388,10.388,10.381,10.381,0.007999999999999998,black,blackMaruboxu,10.393599999999998,10.389935483870966,10.389935483870966,10.389935483870966,10.389935483870966,32.25806451612959,40.517241379310356,99.9566203784498,10.3744,10.363699999999993,10.362924999999985,10.42879777777777,10.49512399999998,1,1,2.944444444444489
2018-01-02 14:30:55,10.381,10.381,10.381,10.381,0.0075,neither,doji,10.390199999999998,10.389656249999998,10.389656249999998,10.389656249999998,10.389656249999998,15.999999999999147,46.99999999999993,99.95434389021543,10.3696,10.36355999999999,10.363084999999986,10.429099999999993,10.49530299999998,1,1,2.944444444444489
2018-01-02 14:30:57,10.379,10.379,10.377,10.377,0.0192,black,blackMaruboxu,10.3852,10.389272727272726,10.389272727272726,10.389272727272726,10.389272727272726,0.0,49.47368421052662,99.94960096145859,10.3676,10.36347999999999,10.363249999999985,10.429413333333326,10.49548299999998,1,1,2.7222222222222916
